ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2023-06-19T17:24:17Z,txarhapocwncdtuoq8fj5cyq0,android,1140,AE,86.97.180.225,,Another Love,Tom Odell,Long Way Down (Deluxe),spotify:track:3JvKfv6T31zO0ini8iNItO,,,,fwdbtn,fwdbtn,True,True,False,1687195455,False
2023-06-19T17:25:00Z,txarhapocwncdtuoq8fj5cyq0,android,42223,AE,86.97.180.225,,Hookah Bar,Himesh Reshammiya,Khiladi 786,spotify:track:4AoQVhME8Ko6LNm4lV2wwQ,,,,fwdbtn,fwdbtn,True,True,False,1687195456,False
2023-06-19T17:27:43Z,txarhapocwncdtuoq8fj5cyq0,android,162766,AE,83.110.88.120,,Couple of Kids,Maggie Lindemann,Couple of Kids,spotify:track:0aLJRIFLFZ0Tjr8XZb2uMX,,,,fwdbtn,unexpected-exit-while-paused,True,False,False,1687195499,False
2023-06-20T09:38:44Z,txarhapocwncdtuoq8fj5cyq0,windows,146410,AE,86.97.180.225,,Mercy,Badshah,ONE,spotify:track:04VUjNx30IrigVZU3CQmrQ,,,,trackdone,unexpected-exit-while-paused,True,False,False,0,False
2023-06-20T09:38:55Z,txarhapocwncdtuoq8fj5cyq0,windows,1266,AE,86.97.180.225,,Scars To Your Beautiful,Alessia Cara,Know-It-All,spotify:track:0wI7QkCcs8FUQE1OkXUIqd,,,,remote,endplay,True,True,False,0,False
2023-06-20T09:39:39Z,txarhapocwncdtuoq8fj5cyq0,windows,43388,AE,86.97.180.225,,Jhoolay Laal,Young Stunners,Rebirth,spotify:track:4v3uSLMmz8aw8moWpykz2c,,,,playbtn,endplay,True,True,False,0,False
2023-06-20T09:45:46Z,txarhapocwncdtuoq8fj5cyq0,windows,348357,AE,86.97.180.225,,Afsanay,Young Stunners,Afsanay,spotify:track:05sqcYfU2wMlKwPVJ0rotq,,,,clickrow,trackdone,True,False,False,0,False
2023-06-20T09:49:53Z,txarhapocwncdtuoq8fj5cyq0,windows,245628,AE,86.97.180.225,,Quarantine,Young Stunners,Quarantine,spotify:track:3M3pYKNo0RqLBMH80vwL8Q,,,,trackdone,trackdone,True,False,False,0,False
2023-06-20T09:50:34Z,txarhapocwncdtuoq8fj5cyq0,windows,40337,AE,86.97.180.225,,Jhoolay Laal,Young Stunners,Rebirth,spotify:track:4v3uSLMmz8aw8moWpykz2c,,,,trackdone,endplay,True,True,False,0,False
2023-06-20T09:53:50Z,txarhapocwncdtuoq8fj5cyq0,windows,194932,AE,86.97.180.225,,Happy Hour,Talha Anjum,Open Letter,spotify:track:5M0pviz4op3uvRnKTnPoce,,,,clickrow,trackdone,True,False,False,0,False
2023-06-20T09:56:48Z,txarhapocwncdtuoq8fj5cyq0,windows,175360,AE,86.97.180.225,,Shaking My Head,Young Stunners,Shaking My Head,spotify:track:5vtmbKQxy6OLH8dyRkygMn,,,,trackdone,trackdone,True,False,False,0,False
2023-06-20T10:00:00Z,txarhapocwncdtuoq8fj5cyq0,windows,191830,AE,86.97.180.225,,Open Letter,Talha Anjum,Open Letter,spotify:track:4jYwFHigUt3c21ATMklTku,,,,trackdone,trackdone,True,False,False,0,False
2023-06-20T10:03:10Z,txarhapocwncdtuoq8fj5cyq0,windows,190021,AE,86.97.180.225,,Dear Zainab,Young Stunners,Rebirth,spotify:track:4FfvkJIFTyApVamNlbotKV,,,,trackdone,fwdbtn,True,True,False,0,False
2023-06-20T10:07:43Z,txarhapocwncdtuoq8fj5cyq0,windows,271699,AE,86.97.180.225,,Agency,Rap Demon,Agency,spotify:track:5ZCHWdMgsdoo78m9prkhOR,,,,fwdbtn,trackdone,True,False,False,0,False
2023-06-20T10:09:12Z,txarhapocwncdtuoq8fj5cyq0,windows,88502,AE,86.97.180.225,,Touch Base,Talha Anjum,Open Letter,spotify:track:5UoqZxj3hEKx6yHjzmL4aO,,,,trackdone,fwdbtn,True,True,False,0,False
2023-06-20T10:29:25Z,txarhapocwncdtuoq8fj5cyq0,windows,181157,AE,86.97.180.225,,Mein Aur Mere Idols,Talha Anjum,Mein Aur Mere Idols,spotify:track:4MPIUqZ1QPen9wDM6U2jqB,,,,fwdbtn,endplay,True,True,False,0,False
2023-06-20T10:41:26Z,txarhapocwncdtuoq8fj5cyq0,windows,3459,AE,86.97.180.225,,"Kabhi Jo Baadal Barse (From ""Jackpot)",Arijit Singh,Love Dose Arijit Singh,spotify:track:2dOWkdPfiT9SU2Wm734Rh6,,,,playbtn,fwdbtn,True,True,False,0,False
2023-06-20T10:44:11Z,txarhapocwncdtuoq8fj5cyq0,windows,90336,AE,86.97.180.225,,KTMBK,Zaeden,Genesis 1:1,spotify:track:4R8VBRb5nKbEfi1EIA2B7p,,,,trackdone,fwdbtn,True,True,False,0,False
2023-06-20T10:44:16Z,txarhapocwncdtuoq8fj5cyq0,windows,4163,AE,86.97.180.225,,Peaky Blinder,Otnicka,Peaky Blinder,spotify:track:2ccERNgupCOr0XjIikHDKJ,,,,fwdbtn,fwdbtn,True,True,False,0,False
2023-06-20T10:46:21Z,txarhapocwncdtuoq8fj5cyq0,windows,124177,AE,86.97.180.225,,Pal Bhar,Aditya Rikhari,Pal Bhar,spotify:track:5K0ejUW54YN5kV1o3dQdfN,,,,fwdbtn,fwdbtn,True,True,False,0,False
2023-06-20T10:46:29Z,txarhapocwncdtuoq8fj5cyq0,windows,6622,AE,86.97.180.225,,Faasle,Aditya Rikhari,Faasle,spotify:track:0s76ExpXyMGVBlKLUr683e,,,,fwdbtn,fwdbtn,True,True,False,0,False
2023-06-20T10:46:32Z,txarhapocwncdtuoq8fj5cyq0,windows,2636,AE,86.97.180.225,,Skechers (feat. Badshah),DripReport,Skechers (feat. Badshah),spotify:track:3sVNaAyatq9t7NwA675NPw,,,,fwdbtn,fwdbtn,True,True,False,0,False
2023-06-20T11:24:28Z,txarhapocwncdtuoq8fj5cyq0,windows,9902,AE,86.97.180.225,,Tere Huve,Mitraz,Tere Huve,spotify:track:4BYfdV57bzjju5qk9n1s3s,,,,fwdbtn,fwdbtn,True,True,False,0,False
2023-06-20T11:24:33Z,txarhapocwncdtuoq8fj5cyq0,windows,4030,AE,86.97.180.225,,Dhundhla,Dino James,D,spotify:track:07OTnfIWckr7oRuS7fWQif,,,,fwdbtn,fwdbtn,True,True,False,0,False
2023-06-20T11:24:41Z,txarhapocwncdtuoq8fj5cyq0,windows,6348,AE,86.97.180.225,,Indie Safar (2022),Madoc,Indie Safar (2022),spotify:track:5cmZe5DxE3uicDwfe24ls6,,,,fwdbtn,fwdbtn,True,True,False,0,False
2023-06-20T11:24:54Z,txarhapocwncdtuoq8fj5cyq0,windows,11881,AE,86.97.180.225,,OOPS,King,Champagne Talk,spotify:track:20EQiQQYSyuifv6YMj64qP,,,,fwdbtn,fwdbtn,True,True,False,0,False
2023-06-20T11:29:02Z,txarhapocwncdtuoq8fj5cyq0,windows,247125,AE,86.97.180.225,,Ilzaam (From the Album 'Industry'),Arjun Kanungo,Ilzaam (From the Album 'Industry'),spotify:track:1ZMq0qzXfGnFo7BN03yddJ,,,,fwdbtn,trackdone,True,False,False,0,False
2023-06-20T11:29:31Z,txarhapocwncdtuoq8fj5cyq0,windows,28132,AE,86.97.180.225,,Excuses,AP Dhillon,Excuses,spotify:track:29m79w9xPMH4YCD6r8JSmV,,,,trackdone,fwdbtn,True,True,False,0,False
2023-06-20T11:32:37Z,txarhapocwncdtuoq8fj5cyq0,windows,183786,AE,86.97.180.225,,Gumaan,Young Stunners,Gumaan,spotify:track:6cdiviyVL3tFYE1eDcmUzL,,,,trackdone,fwdbtn,True,True,False,0,False
2023-06-20T11:35:17Z,txarhapocwncdtuoq8fj5cyq0,windows,159525,AE,86.97.180.225,,Ektarfa,King,Ektarfa,spotify:track:70wFZWY6cKFxp3Qcq8uxH4,,,,fwdbtn,fwdbtn,True,True,False,0,False
2023-06-20T11:38:22Z,txarhapocwncdtuoq8fj5cyq0,windows,181134,AE,86.97.180.225,,Pyaar Pyaar,Dino James,D,spotify:track:7cMJin9pGEH4MHVWcDytHg,,,,fwdbtn,trackdone,True,False,False,0,False
2023-06-20T11:41:36Z,txarhapocwncdtuoq8fj5cyq0,windows,192855,AE,86.97.180.225,,Mirchi,DIVINE,Punya Paap,spotify:track:7zKzD5wM18bQSiJTAxTpwH,,,,trackdone,trackdone,True,False,False,0,False
2023-06-20T12:58:18Z,txarhapocwncdtuoq8fj5cyq0,windows,24647,AE,86.97.180.225,,Na Ja,Pav Dharia,Na Ja,spotify:track:32LKwbmh6yVsWoRRF8DIvf,,,,trackdone,endplay,True,True,False,0,False
2023-06-20T12:58:22Z,txarhapocwncdtuoq8fj5cyq0,windows,3402,AE,86.97.180.225,,Partin Ways,Polo G,Hall of Fame 2.0,spotify:track:5Y3ID1NKAg8qydyVCrM7ji,,,,playbtn,fwdbtn,True,True,False,0,False
2023-06-20T12:58:24Z,txarhapocwncdtuoq8fj5cyq0,windows,205,AE,86.97.180.225,,Moston Vale - Freestyle,COMFY,Moston Vale (Freestyle),spotify:track:20xAxcLJtYfTgedHH58NP1,,,,fwdbtn,fwdbtn,True,True,False,0,False
2023-06-20T12:58:26Z,txarhapocwncdtuoq8fj5cyq0,windows,748,AE,86.97.180.225,,Ocean Eyes (Freestyle),Noaah,Ocean Eyes (Freestyle),spotify:track:4eQJzH3J4KoBI97lGc4Llq,,,,fwdbtn,backbtn,True,True,False,0,False
2023-06-20T12:58:28Z,txarhapocwncdtuoq8fj5cyq0,windows,2067,AE,86.97.180.225,,Moston Vale - Freestyle,COMFY,Moston Vale (Freestyle),spotify:track:20xAxcLJtYfTgedHH58NP1,,,,backbtn,fwdbtn,True,True,False,0,False
2023-06-20T12:58:29Z,txarhapocwncdtuoq8fj5cyq0,windows,478,AE,86.97.180.225,,Ocean Eyes (Freestyle),Noaah,Ocean Eyes (Freestyle),spotify:track:4eQJzH3J4KoBI97lGc4Llq,,,,fwdbtn,fwdbtn,True,True,False,0,False
2023-06-20T12:58:43Z,txarhapocwncdtuoq8fj5cyq0,windows,11526,AE,86.97.180.225,,Suddenly remix,WaveyAyoA1,Suddenly remix,spotify:track:3Wrf4vx7pL1MgRdhicz3VS,,,,trackdone,endplay,True,True,False,0,False
2023-06-20T12:59:04Z,txarhapocwncdtuoq8fj5cyq0,windows,19378,AE,86.97.180.225,,Suddenly,Billy Ocean,Suddenly,spotify:track:65h7Qhxl2WfW31Bl6sjWAI,,,,playbtn,endplay,True,True,False,0,False
2023-06-20T18:32:34Z,txarhapocwncdtuoq8fj5cyq0,android,9962,AE,86.97.180.225,,Let Me Go,NF,The Search,spotify:track:2PqSOrlabozEH6KXs7BvQr,,,,playbtn,endplay,False,True,False,1687285938,False
2023-06-20T18:34:07Z,txarhapocwncdtuoq8fj5cyq0,android,93868,AE,86.97.180.225,,Your Eyes,Barney Sku,Your Eyes,spotify:track:5pebgx4IJ5YvZH2sYOHDRf,,,,clickrow,endplay,True,True,False,1687285953,False
2023-06-20T18:34:35Z,txarhapocwncdtuoq8fj5cyq0,android,24211,AE,86.97.180.225,,When She Loves Me,Barney Sku,When She Loves Me,spotify:track:7sdzFeddhH1MjZSberLVy1,,,,clickrow,endplay,False,True,False,1687286048,False
2023-06-20T18:34:44Z,txarhapocwncdtuoq8fj5cyq0,android,8246,AE,86.97.180.225,,Your Eyes,Talwiinder,Your Eyes,spotify:track:5HOOf47Hwmkq2d4KkaaqPx,,,,clickrow,endplay,True,True,False,1687286075,False
2023-06-20T18:35:26Z,txarhapocwncdtuoq8fj5cyq0,android,40960,AE,86.97.180.225,,Your Eyes,Antent,Your Eyes,spotify:track:1B7InQOrLMurk6hkP4DXUz,,,,clickrow,endplay,True,True,False,1687286084,False
2023-06-20T18:36:13Z,txarhapocwncdtuoq8fj5cyq0,android,35343,AE,86.97.180.225,,Karina,Paper Street Company,Karina,spotify:track:1vShSwC2aTrJmpcaGxvkhb,,,,fwdbtn,endplay,False,True,False,1687286135,False
2023-06-20T18:36:35Z,txarhapocwncdtuoq8fj5cyq0,android,20828,AE,86.97.180.225,,Olorun,Asake,Work Of Art,spotify:track:6ouXLgYvJUqyL7ljiGzZS1,,,,playbtn,endplay,False,True,False,1687286174,False
2023-06-20T18:36:51Z,txarhapocwncdtuoq8fj5cyq0,android,8651,AE,86.97.180.225,,Goosebumps,Travis Scott,The Hate U Give,spotify:track:6dWf1xaHOmJo7eL9WuSkdL,,,,playbtn,fwdbtn,False,True,False,1687286195,False
2023-06-20T18:37:19Z,txarhapocwncdtuoq8fj5cyq0,android,27093,AE,86.97.180.225,,No Role Modelz,J. Cole,2014 Forest Hills Drive,spotify:track:68Dni7IE4VyPkTOH9mRWHr,,,,fwdbtn,fwdbtn,False,True,False,1687286211,False
2023-06-20T18:37:20Z,txarhapocwncdtuoq8fj5cyq0,android,840,AE,86.97.180.225,,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,TESTING,spotify:track:7ycWLEP1GsNjVvcjawXz3z,,,,fwdbtn,fwdbtn,False,True,False,1687286239,False
2023-06-20T18:37:21Z,txarhapocwncdtuoq8fj5cyq0,android,937,AE,86.97.180.225,,Love The Way You Lie,Eminem,Recovery,spotify:track:15JINEqzVMv3SvJTAXAKED,,,,fwdbtn,fwdbtn,False,True,False,1687286240,False
2023-06-20T18:37:23Z,txarhapocwncdtuoq8fj5cyq0,android,1120,AE,86.97.180.225,,family ties (with Kendrick Lamar),Baby Keem,The Melodic Blue,spotify:track:3QFInJAm9eyaho5vBzxInN,,,,fwdbtn,fwdbtn,False,True,False,1687286241,False
2023-06-20T18:37:24Z,txarhapocwncdtuoq8fj5cyq0,android,862,AE,86.97.180.225,,XO Tour Llif3,Lil Uzi Vert,Luv Is Rage 2,spotify:track:3EWaR09H3TkRgaLTIheYFr,,,,fwdbtn,fwdbtn,False,True,False,1687286243,False
2023-06-20T18:37:33Z,txarhapocwncdtuoq8fj5cyq0,android,7683,AE,86.97.180.225,,Love Sosa,Chief Keef,Finally Rich,spotify:track:01Lr5YepbgjXAWR9iOEyH1,,,,fwdbtn,backbtn,False,True,False,1687286244,False
2023-06-20T18:37:34Z,txarhapocwncdtuoq8fj5cyq0,android,720,AE,86.97.180.225,,XO Tour Llif3,Lil Uzi Vert,Luv Is Rage 2,spotify:track:3EWaR09H3TkRgaLTIheYFr,,,,backbtn,fwdbtn,False,True,False,1687286252,False
2023-06-20T18:37:34Z,txarhapocwncdtuoq8fj5cyq0,android,511,AE,86.97.180.225,,Love Sosa,Chief Keef,Finally Rich,spotify:track:01Lr5YepbgjXAWR9iOEyH1,,,,fwdbtn,backbtn,False,True,False,1687286253,False
2023-06-20T18:37:35Z,txarhapocwncdtuoq8fj5cyq0,android,0,AE,86.97.180.225,,Love Sosa,Chief Keef,Finally Rich,spotify:track:01Lr5YepbgjXAWR9iOEyH1,,,,fwdbtn,fwdbtn,False,True,False,1687286254,False
2023-06-20T18:37:35Z,txarhapocwncdtuoq8fj5cyq0,android,0,AE,86.97.180.225,,XO Tour Llif3,Lil Uzi Vert,Luv Is Rage 2,spotify:track:3EWaR09H3TkRgaLTIheYFr,,,,backbtn,fwdbtn,False,True,False,1687286254,False
2023-06-20T18:37:36Z,txarhapocwncdtuoq8fj5cyq0,android,959,AE,86.97.180.225,,HIGHEST IN THE ROOM,Travis Scott,HIGHEST IN THE ROOM,spotify:track:3eekarcy7kvN4yt5ZFzltW,,,,fwdbtn,endplay,False,True,False,1687286255,False
2023-06-20T18:37:38Z,txarhapocwncdtuoq8fj5cyq0,android,1055,AE,86.97.180.225,,Someone Else,Private Zero,Someone Else,spotify:track:7u52L92Itro4My0Ut5u8rA,,,,clickrow,endplay,False,True,False,1687286256,False
2023-06-20T18:39:35Z,txarhapocwncdtuoq8fj5cyq0,android,89596,AE,86.97.180.225,,In Da Function,Private Zero,In Da Function,spotify:track:3N4OkYNX9kSjkRIp1k33XF,,,,clickrow,endplay,False,True,False,1687286258,False
2023-06-20T18:40:54Z,txarhapocwncdtuoq8fj5cyq0,android,56004,AE,86.97.180.225,,Bad One,Private Zero,Bad One,spotify:track:55HHh45WOyOZtF4cPMR1W0,,,,clickrow,logout,False,False,False,1687286375,False
2023-06-21T02:09:35Z,txarhapocwncdtuoq8fj5cyq0,windows,38659,AE,86.97.180.225,,Suddenly remix,WaveyAyoA1,Suddenly remix,spotify:track:3Wrf4vx7pL1MgRdhicz3VS,,,,playbtn,remote,True,False,False,0,False
2023-06-21T02:21:02Z,txarhapocwncdtuoq8fj5cyq0,android,23106,AE,86.97.180.225,,Bad One,Private Zero,Bad One,spotify:track:55HHh45WOyOZtF4cPMR1W0,,,,appload,logout,False,False,False,1687313342,False
2023-06-21T08:22:05Z,txarhapocwncdtuoq8fj5cyq0,android,8362,IN,103.185.11.125,,Bad One,Private Zero,Bad One,spotify:track:55HHh45WOyOZtF4cPMR1W0,,,,appload,logout,False,False,False,1687335116,False
2023-06-21T10:59:17Z,txarhapocwncdtuoq8fj5cyq0,windows,62055,AE,2001:8f8:1623:bd7:a156:f763:f453:ae13,,Suddenly remix,WaveyAyoA1,Suddenly remix,spotify:track:3Wrf4vx7pL1MgRdhicz3VS,,,,remote,fwdbtn,True,True,False,0,False
2023-06-21T10:59:20Z,txarhapocwncdtuoq8fj5cyq0,windows,2091,AE,2001:8f8:1623:bd7:a156:f763:f453:ae13,,TO THE MOON,JNR CHOI,TO THE MOON,spotify:track:5vUnjhBzRJJIAOJPde6zDx,,,,fwdbtn,fwdbtn,False,True,False,0,False
2023-06-21T10:59:22Z,txarhapocwncdtuoq8fj5cyq0,windows,473,AE,2001:8f8:1623:bd7:a156:f763:f453:ae13,,BM - London View,OTP,BM,spotify:track:1aWrjGga6Ws67b2CWWTb4u,,,,fwdbtn,fwdbtn,False,True,False,0,False
2023-06-21T11:01:23Z,txarhapocwncdtuoq8fj5cyq0,windows,119790,AE,2001:8f8:1623:bd7:a156:f763:f453:ae13,,"Next Up - S4-E2, Pt. 1",JBEE,Next Up - S4-E2,spotify:track:5wwPdWKbDEiybmWkZqsGGn,,,,fwdbtn,trackdone,False,False,False,0,False
2023-06-21T11:02:34Z,txarhapocwncdtuoq8fj5cyq0,windows,69856,AE,2001:8f8:1623:bd7:a156:f763:f453:ae13,,Coming for You - Freestyle,SwitchOTR,"Coming for You (feat. Loski, Bandokay & Izzpot)",spotify:track:19mM8MZLnS27poKhi2vDhn,,,,trackdone,trackdone,False,False,False,0,False
2023-06-21T11:04:11Z,txarhapocwncdtuoq8fj5cyq0,windows,97264,AE,2001:8f8:1623:bd7:a156:f763:f453:ae13,,Late Night Trips,Alex1,Late Night Trips,spotify:track:3L39OdJrfnGfy3XSZA10Yd,,,,trackdone,trackdone,False,False,False,0,False
2023-06-21T12:22:58Z,txarhapocwncdtuoq8fj5cyq0,windows,75236,AE,2001:8f8:1623:bd7:a156:f763:f453:ae13,,HAPPIER,OFFICIAL BUDZ,HAPPIER,spotify:track:2Y3Zq4MY0kH0w9uG1oAgzh,,,,trackdone,endplay,False,True,False,0,False
2023-06-21T12:24:24Z,txarhapocwncdtuoq8fj5cyq0,windows,84814,AE,2001:8f8:1623:bd7:a156:f763:f453:ae13,,HAPPIER,OFFICIAL BUDZ,HAPPIER,spotify:track:2Y3Zq4MY0kH0w9uG1oAgzh,,,,remote,trackdone,False,False,False,0,False
2023-06-21T12:24:29Z,txarhapocwncdtuoq8fj5cyq0,windows,3831,AE,2001:8f8:1623:bd7:a156:f763:f453:ae13,,Suddenly remix,WaveyAyoA1,Suddenly remix,spotify:track:3Wrf4vx7pL1MgRdhicz3VS,,,,trackdone,fwdbtn,False,True,False,0,False
2023-06-21T12:25:00Z,txarhapocwncdtuoq8fj5cyq0,windows,30555,AE,2001:8f8:1623:bd7:a156:f763:f453:ae13,,TO THE MOON,JNR CHOI,TO THE MOON,spotify:track:5vUnjhBzRJJIAOJPde6zDx,,,,fwdbtn,fwdbtn,False,True,False,0,False
2023-06-21T12:25:01Z,txarhapocwncdtuoq8fj5cyq0,windows,999,AE,2001:8f8:1623:bd7:a156:f763:f453:ae13,,BM - London View,OTP,BM,spotify:track:1aWrjGga6Ws67b2CWWTb4u,,,,fwdbtn,fwdbtn,False,True,False,0,False
2023-06-21T12:25:05Z,txarhapocwncdtuoq8fj5cyq0,windows,3107,AE,2001:8f8:1623:bd7:a156:f763:f453:ae13,,Coming for You - Freestyle,SwitchOTR,"Coming for You (feat. Loski, Bandokay & Izzpot)",spotify:track:19mM8MZLnS27poKhi2vDhn,,,,fwdbtn,fwdbtn,False,True,False,0,False
2023-06-21T12:27:08Z,txarhapocwncdtuoq8fj5cyq0,windows,119902,AE,2001:8f8:1623:bd7:a156:f763:f453:ae13,,"Next Up - S4-E2, Pt. 1",JBEE,Next Up - S4-E2,spotify:track:5wwPdWKbDEiybmWkZqsGGn,,,,trackdone,trackdone,False,False,False,0,False
2023-06-21T12:28:46Z,txarhapocwncdtuoq8fj5cyq0,windows,97309,AE,2001:8f8:1623:bd7:a156:f763:f453:ae13,,Late Night Trips,Alex1,Late Night Trips,spotify:track:3L39OdJrfnGfy3XSZA10Yd,,,,trackdone,trackdone,False,False,False,0,False
2023-06-21T12:30:07Z,txarhapocwncdtuoq8fj5cyq0,windows,78596,AE,2001:8f8:1623:bd7:a156:f763:f453:ae13,,HAPPIER,OFFICIAL BUDZ,HAPPIER,spotify:track:2Y3Zq4MY0kH0w9uG1oAgzh,,,,trackdone,fwdbtn,False,True,False,0,False
2023-06-21T16:19:52Z,txarhapocwncdtuoq8fj5cyq0,windows,30012,AE,2001:8f8:1623:bd7:a156:f763:f453:ae13,,REALITY,JNR CHOI,REALITY,spotify:track:238h3JjFSFGgpiMNKNZv2X,,,,fwdbtn,unexpected-exit,False,False,False,0,False
2023-06-21T16:21:33Z,txarhapocwncdtuoq8fj5cyq0,windows,53835,AE,86.97.180.225,,Afsanay,Young Stunners,Afsanay,spotify:track:05sqcYfU2wMlKwPVJ0rotq,,,,remote,endplay,False,True,False,0,False
2023-06-21T16:21:43Z,txarhapocwncdtuoq8fj5cyq0,windows,8517,AE,86.97.180.225,,Beggin',Måneskin,Chosen,spotify:track:3Wrjm47oTz2sjIgck11l5e,,,,clickrow,endplay,False,True,False,0,False
2023-06-21T16:22:13Z,txarhapocwncdtuoq8fj5cyq0,windows,29512,AE,86.97.180.225,,Afsanay,Young Stunners,Afsanay,spotify:track:05sqcYfU2wMlKwPVJ0rotq,,,,playbtn,fwdbtn,False,True,False,0,False
2023-06-21T16:22:14Z,txarhapocwncdtuoq8fj5cyq0,windows,446,AE,86.97.180.225,,No Love,Shubh,No Love,spotify:track:08Isz2ETWSBhvIl8UpKYsp,,,,fwdbtn,fwdbtn,False,True,False,0,False
2023-06-21T16:22:15Z,txarhapocwncdtuoq8fj5cyq0,windows,180,AE,86.97.180.225,,TERE TE,AP Dhillon,HIDDEN GEMS,spotify:track:6TClJ8jXi3OBV7gcrU3jx5,,,,fwdbtn,fwdbtn,False,True,False,0,False
2023-06-21T16:22:23Z,txarhapocwncdtuoq8fj5cyq0,windows,6263,AE,86.97.180.225,,Haaray,Abdul Hannan,Haaray,spotify:track:2LCvypYL9a21Hln4A4EdWU,,,,fwdbtn,fwdbtn,False,True,False,0,False
2023-06-21T16:22:45Z,txarhapocwncdtuoq8fj5cyq0,windows,21140,AE,86.97.180.225,,Dou Pal,Taha G,Dou Pal,spotify:track:59hkyI30Y03Zei8ITME2mz,,,,fwdbtn,fwdbtn,False,True,False,0,False
2023-06-21T16:22:50Z,txarhapocwncdtuoq8fj5cyq0,windows,3658,AE,86.97.180.225,,Akela Hoon,AMAN,Akela Hoon,spotify:track:7pWAX5kJBULFTDNiH8oB42,,,,fwdbtn,fwdbtn,False,True,False,0,False
2023-06-21T16:23:19Z,txarhapocwncdtuoq8fj5cyq0,windows,27295,AE,86.97.180.225,,Laaree Chootee,Call,Dhoom,spotify:track:3juoXpZ1CRCbWHnWk5rVbV,,,,fwdbtn,fwdbtn,False,True,False,0,False
2023-06-21T16:23:22Z,txarhapocwncdtuoq8fj5cyq0,windows,1791,AE,86.97.180.225,,Laree Choote,The Bassicks,Laree Choote,spotify:track:4AFw1zTEB90RjnltzxgaI8,,,,fwdbtn,fwdbtn,False,True,False,0,False
2023-06-21T16:23:26Z,txarhapocwncdtuoq8fj5cyq0,windows,3908,AE,86.97.180.225,,Promises,Shamoon Ismail,Scars & Screws,spotify:track:5Y3OxkwWPuFZc5rRoJE45A,,,,fwdbtn,fwdbtn,False,True,False,0,False
2023-06-21T16:23:55Z,txarhapocwncdtuoq8fj5cyq0,windows,27058,AE,86.97.180.225,,Afterhours,Bir,Afterhours,spotify:track:7o1SDLghDwMc4OW3rKakVt,,,,fwdbtn,fwdbtn,False,True,False,0,False
2023-06-22T02:10:49Z,txarhapocwncdtuoq8fj5cyq0,windows,124308,AE,86.97.180.225,,Faaslay,Abdul Hannan,Faaslay,spotify:track:0T9F7LqksEkxsDyHfqACv8,,,,fwdbtn,unexpected-exit-while-paused,False,False,False,0,False
2023-06-22T05:08:21Z,txarhapocwncdtuoq8fj5cyq0,windows,1136,AE,2001:8f8:1623:bd7:7c2f:a4c6:bf57:baea,,drowning,Vague003,drowning,spotify:track:32xjgqHt76Q8sipEop3Bci,,,,remote,unexpected-exit,False,False,False,0,False
2023-06-22T05:10:20Z,txarhapocwncdtuoq8fj5cyq0,xbox,116378,AE,86.97.180.225,,drowning,Vague003,drowning,spotify:track:32xjgqHt76Q8sipEop3Bci,,,,remote,trackdone,False,False,False,0,False
2023-06-22T05:12:18Z,txarhapocwncdtuoq8fj5cyq0,xbox,117341,AE,86.97.180.225,,drowning,Vague003,drowning,spotify:track:32xjgqHt76Q8sipEop3Bci,,,,trackdone,trackdone,False,False,False,0,False
2023-06-22T05:14:15Z,txarhapocwncdtuoq8fj5cyq0,xbox,117341,AE,86.97.180.225,,drowning,Vague003,drowning,spotify:track:32xjgqHt76Q8sipEop3Bci,,,,trackdone,trackdone,False,False,False,0,False
2023-06-22T05:14:17Z,txarhapocwncdtuoq8fj5cyq0,xbox,2130,AE,86.97.180.225,,drowning,Vague003,drowning,spotify:track:32xjgqHt76Q8sipEop3Bci,,,,trackdone,endplay,False,True,False,0,False
2023-06-22T05:20:01Z,txarhapocwncdtuoq8fj5cyq0,xbox,343118,AE,86.97.180.225,,Afsanay,Young Stunners,Afsanay,spotify:track:05sqcYfU2wMlKwPVJ0rotq,,,,clickrow,trackdone,False,False,False,0,False
2023-06-22T06:14:36Z,txarhapocwncdtuoq8fj5cyq0,xbox,329372,AE,86.97.180.225,,Afsanay,Young Stunners,Afsanay,spotify:track:05sqcYfU2wMlKwPVJ0rotq,,,,trackdone,remote,False,False,False,0,False
2023-06-24T16:13:07Z,txarhapocwncdtuoq8fj5cyq0,android,5852,IN,103.185.11.125,,Bad One,Private Zero,Bad One,spotify:track:55HHh45WOyOZtF4cPMR1W0,,,,appload,fwdbtn,False,True,False,1687623179,False
2023-06-24T16:13:39Z,txarhapocwncdtuoq8fj5cyq0,android,31960,IN,103.185.11.125,,I Love You,Private Zero,I Love You,spotify:track:7haHJ5kRXm1yeUP5OEqA61,,,,fwdbtn,trackdone,False,False,False,1687623187,False
2023-06-24T16:13:58Z,txarhapocwncdtuoq8fj5cyq0,android,16729,IN,103.232.26.23,,Lady & The Tramp,Private Zero,Lady & The Tramp,spotify:track:7mLtPbdkEKRIhVTf1OBBGm,,,,trackdone,logout,False,False,False,1687623218,False
